9|2100|7.00,Last Update : 2021-03-11 17:08,,3507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time Series (Company),,,거래량,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frequency,D,Ascending,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Period(From),20061231,Korean,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Period(To),CPD-1TD [20210310] [20210310],0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Code,A069500,A105190,A102110,A232080,A278540,A229200,A196230,A371460,A293180,A130730,A122260,A314250,A139260,A364980,A251350,A292150,A091160,A367380,A091180,A091170,A372330,A283580,A371160,A364960,A245710,A102780,A214980,A360200,A302190,A157490,A148070,A153130,A364990,A266370,A114260,A195930,A273130,A245340,A329750
9/16/2015 12:00:00 AM,9129951,252411,3352642,,,,0,,,694205,209228,,1387,,,,773,,22510,54167,,,,,,432687,3990,,,68,43,11001,,,431,1989,,,
9/17/2015 12:00:00 AM,13153513,968996,3749783,,,,12400,,,646750,8909,,1446,,,,757,,117448,32890,,,,,,555732,4712,,,720,258,14714,,,823,6102,,,
9/18/2015 12:00:00 AM,7790701,910547,1817132,,,,5,,,438934,38818,,4228,,,,387,,161121,76734,,,,,,184885,1200,,,31247,386,12992,,,1867,10112,,,
9/21/2015 12:00:00 AM,7700570,300369,1295342,,,,93,,,562081,251181,,1926,,,,1585,,3094,25291,,,,,,57005,17343,,,398,2788,9782,,,99,14994,,,
9/22/2015 12:00:00 AM,6244410,139307,1210057,,,,0,,,800263,177387,,1350,,,,84,,7184,9168,,,,,,300484,4021,,,32,5,12746,,,359,9679,,,
9/23/2015 12:00:00 AM,6130350,620328,1180224,,,,0,,,557758,82702,,1647,,,,750,,2247,26259,,,,,,225158,1185,,,1542,250,5456,,,1435,37024,,,
9/24/2015 12:00:00 AM,6535092,74604,956345,,,,0,,,342641,35072,,961,,,,507,,8706,16372,,,,,,187746,1799,,,2350,868,7479,,,273,3433,,,
9/25/2015 12:00:00 AM,7066136,31866,775177,,,,0,,,467398,99204,,962,,,,255,,9913,5801,,,,,,358962,1250,,,1776,83,11734,,,389,1113,,,
9/30/2015 12:00:00 AM,6054689,1044461,1303186,,,,96,,,242364,127802,,2576,,,,99,,8117,15070,,,,,,128369,2331,,,1010,660,5676,,,935,970,,,
10/1/2015 12:00:00 AM,6554342,183160,3777463,,,30032,130,,,217640,138222,,1146,,,,254,,26876,14662,,,,,,545060,2323,,,668,154,14464,,,1198,4878,,,
10/2/2015 12:00:00 AM,7608128,14901,1548013,,,60029,50949,,,379280,56946,,1455,,,,583,,10981,7533,,,,,,62350,601,,,294,386,2753,,,267,9316,,,
10/5/2015 12:00:00 AM,5584478,63182,1528155,,,40976,0,,,190881,131417,,3535,,,,391,,6266,27329,,,,,,60440,1893,,,109,230,6159,,,174,10609,,,
10/6/2015 12:00:00 AM,6031053,66171,1004192,,,40252,99,,,197597,88885,,2162,,,,17555,,13463,9789,,,,,,84903,2557,,,415,1210,7613,,,37801,9451,,,
10/7/2015 12:00:00 AM,7295329,1374983,2774334,,,20248,0,,,195252,58625,,1905,,,,3699,,6302,17127,,,,,,134510,1604,,,232,299,44779,,,1001,15323,,,
10/8/2015 12:00:00 AM,12072168,516177,2515482,,,40068,1,,,224846,145334,,1227,,,,1882,,1469,56815,,,,,,205242,1456,,,98433,14488,40503,,,7573,2444,,,
10/12/2015 12:00:00 AM,9479695,225892,2100513,,,40071,1,,,242493,76633,,6357,,,,1589,,3054,87606,,,,,,221016,4898,,,48806,677,16290,,,691,1038,,,
10/13/2015 12:00:00 AM,7919591,265292,1554245,,,20026,0,,,226700,4983,,1158,,,,237,,9066,74715,,,,,,192872,1300,,,781,76,27670,,,607,610,,,
10/14/2015 12:00:00 AM,4957550,132310,1601598,,,22141,3000,,,216217,650,,3679,,,,322,,6971,21606,,,,,,64548,707,,,326,41,9379,,,2090,7857,,,
10/15/2015 12:00:00 AM,6054719,285334,2490362,,,243515,2000,,,207384,2562,,3930,,,,366,,7516,90553,,,,,,57273,1276,,,380,1826,26801,,,10532,12495,,,
10/16/2015 12:00:00 AM,6991819,490834,1390868,,,301757,0,,,195263,56,,9375,,,,320,,24091,110184,,,,,,190386,1632,,,706,44,25475,,,150,12855,,,
10/19/2015 12:00:00 AM,5332612,218545,1699338,,,293816,0,,,194721,14294,,3788,,,,282,,1649,29814,,,,,,148967,516,,,248,28,12792,,,1472,466,,,
10/20/2015 12:00:00 AM,3372163,396863,1459325,,,285721,0,,,153625,12411,,1108,,,,1765,,3250,26991,,,,,,59411,2698,,,274,57,12678,,,1272,1264,,,
10/21/2015 12:00:00 AM,8376375,1582052,1738642,,,305202,100,,,194662,136,,17396,,,,111658,,5646,81222,,,,,,109026,1968,,,3229,76,13537,,,4876,759,,,
10/22/2015 12:00:00 AM,8887869,147363,2248662,,,255949,0,,,218045,201219,,1298,,,,1432,,6503,48914,,,,,,137478,2870,,,937,79,20813,,,331,911,,,
10/23/2015 12:00:00 AM,7881236,64434,1308291,,,234848,98,,,183572,521,,5329,,,,778,,5336,47050,,,,,,98793,342,,,115,38,15650,,,13468,35166,,,
10/26/2015 12:00:00 AM,5380822,181459,1111857,,,254135,0,,,202988,98,,2656,,,,414,,23925,29013,,,,,,363664,771,,,8,146,12624,,,361,29824,,,
10/27/2015 12:00:00 AM,3190399,54668,930215,,,249757,0,,,267344,6305,,2167,,,,920,,3790,31842,,,,,,388394,3159,,,3167,101,10925,,,723,2389,,,
10/28/2015 12:00:00 AM,3629913,60256,1050410,,,239769,130,,,191632,9346,,1696,,,,263,,4814,135117,,,,,,91166,317,,,513,75,9948,,,3650,547,,,
10/29/2015 12:00:00 AM,5831018,224471,1513909,,,249038,0,,,314846,3578,,11707,,,,667,,3321,88741,,,,,,732358,848,,,2282,98,34502,,,2304,38200,,,
10/30/2015 12:00:00 AM,6977348,149602,1458176,,,231953,100,,,207023,12,,965,,,,842,,5006,78929,,,,,,219831,2621,,,700,193,24291,,,533,3241,,,
11/2/2015 12:00:00 AM,3308703,68536,933729,,,226952,100,,,292393,28363,,1225,,,,849,,6468,8091,,,,,,238116,8222,,,97,3567,13479,,,918,2475,,,
11/3/2015 12:00:00 AM,4514609,60396,1328978,,,222643,2100,,,386991,265834,,426,,,,4444,,13540,9895,,,,,,309263,798,,,24612,1458,16383,,,7892,804,,,
11/4/2015 12:00:00 AM,7778111,456525,1455245,,,222544,100,,,421191,110931,,2407,,,,93,,17742,13623,,,,,,121788,3261,,,989,618,27363,,,468,3348,,,
11/5/2015 12:00:00 AM,4738241,78356,1005726,,,293936,7223,,,274467,334504,,6616,,,,897,,7836,15359,,,,,,310956,2584,,,283,60,20882,,,3832,95,,,
11/6/2015 12:00:00 AM,3718448,123906,692411,,,196942,0,,,412835,182848,,4366,,,,383,,1667,5112,,,,,,132104,1771,,,457,469,14447,,,286,1622,,,
11/9/2015 12:00:00 AM,5320240,143294,1095094,,,312418,100,,,284379,69132,,2240,,,,13425,,4697,38378,,,,,,82183,3927,,,162,6156,9906,,,7015,6637,,,
11/10/2015 12:00:00 AM,4346839,103894,1202957,,,368001,140,,,305451,48000,,10231,,,,1206,,1733,20046,,,,,,187394,11380,,,363,734,15988,,,1897,3906,,,
11/11/2015 12:00:00 AM,6154272,1429350,1347255,,,319402,300,,,305509,42202,,1163,,,,80,,762,7722,,,,,,78312,873,,,2498,13,30817,,,244,5386,,,
11/12/2015 12:00:00 AM,3680370,396134,849862,251076,,335240,100,,,293678,46631,,182,,,,48,,2192,14605,,,,,,19459,163,,,2,815,13711,,,1024,2249,,,
11/13/2015 12:00:00 AM,3819027,177457,1375030,302337,,368605,100,,,259228,975,,1844,,,,162,,6695,6641,,,,,,5510,2598,,,286,38,26535,,,588,4123,,,
11/16/2015 12:00:00 AM,6331940,498046,1807895,378486,,323207,800,,,337858,20386,,1956,,,,114,,2731,14357,,,,,,162108,915,,,588,600,20523,,,304,9741,,,
11/17/2015 12:00:00 AM,6450613,345423,900712,371273,,306449,112,,,285829,7507,,2070,,,,89,,1726,6167,,,,,,93655,731,,,1138,152,21084,,,405,881,,,
11/18/2015 12:00:00 AM,3103197,102150,937735,368548,,315926,100,,,289694,5309,,1220,,,,79,,482,39906,,,,,,7242,2215,,,46,2,25162,,,235,2611,,,
11/19/2015 12:00:00 AM,3324508,148743,935598,393603,,305928,100,,,280076,11514,,967,,,,176,,748,12922,,,,,,258575,4455,,,181,372,17744,,,58,6086,,,
11/20/2015 12:00:00 AM,2751513,126890,923137,850977,,2243,100,,,280135,7835,,683,,,,2477,,1593,16014,,,,,,52065,342,,,1963,651,14533,,,183,5780,,,
11/23/2015 12:00:00 AM,2850331,280660,964850,461003,,396349,100,,,246957,14687,,4358,,,,191,,459,10862,,,,,,108395,1694,,,395,796,5575,,,371,6638,,,
11/24/2015 12:00:00 AM,3475185,155996,1104883,438018,,383702,0,,,335537,13456,,1410,,,,158,,2496,11022,,,,,,146731,1323,,,28,31,10186,,,1163,15556,,,
11/25/2015 12:00:00 AM,4145299,199378,935136,392747,,354343,199,,,267689,46,,3093,,,,333,,2454,23673,,,,,,67279,2447,,,417,51,17969,,,758,3185,,,
11/26/2015 12:00:00 AM,4867706,405751,1275791,465704,,377678,100,,,296262,31571,,3209,,,,2158,,1176,14398,,,,,,227391,9779,,,98,138,20357,,,41,2194,,,
11/27/2015 12:00:00 AM,7219909,362054,1116211,426412,,447458,100,,,245104,11900,,2359,,,,1152,,380,7925,,,,,,123560,4874,,,1098,298,19835,,,220,8842,,,
11/30/2015 12:00:00 AM,5439541,437557,1222038,394260,,329716,100,,,305140,11406,,2987,,,,252,,3204,67102,,,,,,291742,34,,,1312,13,50930,,,492,11883,,,
12/1/2015 12:00:00 AM,6721369,609742,753080,401481,,346495,200,,,267392,148,,657,,,,58,,5203,40324,,,,,,57387,4364,,,190,1893,67011,,,366,5726,,,
12/2/2015 12:00:00 AM,4396713,53692,905375,359037,,404124,100,,,245988,2302,,2679,,,,176,,22667,65695,,,,,,32278,654,,,14,38,6734,,,141,12370,,,
12/3/2015 12:00:00 AM,6307010,281845,1012531,874957,,320682,196,,,295736,3111,,3163,,,,108,,417,69066,,,,,,192915,1882,,,419,24,42008,,,152,1119,,,
12/4/2015 12:00:00 AM,10029986,85311,986029,664008,,349083,100,,,230255,42,,725,,,,129,,632,19602,,,,,,400148,1535,,,110,746,11949,,,413,8384,,,
12/7/2015 12:00:00 AM,5700725,150915,996214,555506,,307686,46001,,,251212,4522,,3907,,,,92,,331,31853,,,,,,200214,1778,,,2,34,3440,,,244,4981,,,
12/8/2015 12:00:00 AM,6643175,630867,1925925,785984,,407333,100,,,297184,16,,1233,,,,354,,1420,12643,,,,,,274414,2082,,,1950,1119,3722,,,160,2101,,,
12/9/2015 12:00:00 AM,3655477,219339,1752626,656256,,303776,100,,,281974,5302,,4770,,,,4182,,2618,17301,,,,,,108832,2761,,,5,131,10421,,,3004,949,,,
12/10/2015 12:00:00 AM,8971616,3011937,2232406,830095,,417682,488,,,289745,9513,,6096,,,,220,,1212,45498,,,,,,207140,1253,,,300,14,26661,,,633,2166,,,
12/11/2015 12:00:00 AM,5556114,207538,2154290,531167,,316150,588,,,227118,9664,,16815,,,,24,,2325,11514,,,,,,185857,1836,,,35,392,24912,,,548,4591,,,
12/14/2015 12:00:00 AM,7310410,1170648,2415685,746903,,348085,103,,,252086,98932,,629,,,,9766,,6093,5629,,,,,,121648,1279,,,785,112,4784,,,92,1506,,,
12/15/2015 12:00:00 AM,5300412,756318,1120796,1829011,,325183,100,,,242902,60320,,1497,,,,2050,,410,10739,,,,,,215344,1137,,,107,787,5388,,,23,109196,,,
12/16/2015 12:00:00 AM,8567232,613841,1581919,1702861,,371288,103,,,370895,8482,,739,,,,30,,2837,11462,,,,,,177152,1917,,,40,76,15731,,,9789,5263,,,
12/17/2015 12:00:00 AM,8313169,555330,1321658,778313,,406445,100,,,206767,3004,,1162,,,,373,,1658,10215,,,,,,185267,700,,,6,1086,17241,,,105,3210,,,
12/18/2015 12:00:00 AM,4098799,81064,874185,617295,,690657,100,,,305529,6593,,1132,,,,9482,,4522,7789,,,,,,167846,610,,,48,511,1851,,,288,3724,,,
12/21/2015 12:00:00 AM,4752517,132645,1221069,692193,,742594,100,,,148371,6778,,1892,,,,1137,,2091,24303,,,,,,279408,1018,,,716,120,2237,,,219,3551,,,
12/22/2015 12:00:00 AM,5232030,434383,1093392,654731,,491735,100,,,239532,6952,,1575,,,,107,,5569,12921,,,,,,229361,1718,,,82,2165,960,,,708,3639,,,
12/23/2015 12:00:00 AM,8991592,634992,787985,633153,,499728,100,,,216761,8343,,8450,,,,1184,,1945,12086,,,,,,54695,744,,,1069,1658,13185,,,4,1166,,,
12/24/2015 12:00:00 AM,11424211,460121,1808253,778367,,441201,100,,,275910,4187,,793,,,,657,,1614,11159,,,,,,683952,1097,,,274,71,13570,,,65,924,,,
12/28/2015 12:00:00 AM,6297037,211286,1208396,660439,,410980,230,,,211512,90263,,2918,,,,296,,724,11636,,,,,,104518,6132,,,743,1503,43863,,,30361,832,,,
12/29/2015 12:00:00 AM,4947236,52273,1035525,1158240,,491384,100,,,344587,79858,,1350,,,,83,,102,26245,,,,,,80843,503209,,,16,657,25093,,,50,3646,,,
12/30/2015 12:00:00 AM,7619883,366839,1144518,1232114,,395520,110,,,247836,52319,,2317,,,,735,,451,6997,,,,,,170193,671,,,22,1581,21251,,,235,2738,,,
1/4/2016 12:00:00 AM,6928106,1117754,1937147,576290,,619538,104,,,163683,112609,,2617,,,,6543,,1089,50276,,,,,,50568,1325,,,345,856,14725,,,4304,1547,,,
1/5/2016 12:00:00 AM,12419517,1697062,2088328,1706256,,882234,102,,,165189,68413,,5050,,,,55,,252,13082,,,,,,67352,16326,,,17572,1816,10458,,,4178,4006,,,
1/6/2016 12:00:00 AM,10875053,816307,1310720,582392,,545702,0,,,170907,2583,,745,,,,165,,420,7197,,,,,,132769,2256,,,77,4796,20973,,,314,105687,,,
1/7/2016 12:00:00 AM,11213386,1517815,2693867,1269651,,853205,100,,,241841,37922,,3200,,,,110,,72,26847,,,,,,185697,2197,,,456,592,35182,,,1258,11785,,,
1/8/2016 12:00:00 AM,12256496,208230,1633391,797981,,3667733,100,,,227020,87255,,3507,,,,94,,23445,40994,,,,,,46264,3303,,,1005,9859,41501,,,86518,155259,,,
1/11/2016 12:00:00 AM,10958834,804262,1495398,423493,,364475,114,,,162826,52933,,6672,,,,116,,2327,21172,,,,,,388735,2181,,,419,76,18585,,,344,492759,,,
1/12/2016 12:00:00 AM,11482979,576520,477733,492978,,368017,180,,,231956,60587,,10638,,,,2089,,2289,12476,,,,,,166109,1282,,,394,173,21342,,,497,5048,,,
1/13/2016 12:00:00 AM,6266754,332412,874970,513185,,2358320,1755,,,193204,164,,3838,,,,243,,5576,6408,,,,,,119359,1483,,,91,56,18397,,,392,2331,,,
1/14/2016 12:00:00 AM,11743773,1716199,2365492,552310,,525499,100,,,215669,32581,,2940,,,,95,,6450,6324,,,,,,34098,1522,,,80,889,43737,,,656,23106,,,
1/15/2016 12:00:00 AM,14708099,566639,1529076,689037,,507937,100,,,211924,29576,,7357,,,,195,,918,63225,,,,,,464319,2400,,,156,17,29482,,,415,8562,,,
1/18/2016 12:00:00 AM,13340313,169586,1056047,473506,,473409,100,,,64348,227560,,2966,,,,65,,260,19572,,,,,,111594,9460,,,218,374,27761,,,34,3017,,,
1/19/2016 12:00:00 AM,7491171,226939,1297115,522447,,427540,100,,,118827,228528,,3554,,,,575,,383,24458,,,,,,183653,6876,,,461,352,42223,,,236,10139,,,
1/20/2016 12:00:00 AM,18654631,933679,4246122,453509,,339438,101,,,209040,65975,,2417,,,,367,,1303,29562,,,,,,137649,3026,,,307,1285,94516,,,3339,5694,,,
1/21/2016 12:00:00 AM,21662805,278784,1833951,444834,,356769,100,,,167354,56080,,4451,,,,942,,1621,13551,,,,,,92123,1257,,,175,518,6631,,,93,125161,,,
1/22/2016 12:00:00 AM,10685009,97075,1242270,404500,,322920,100,,,209164,12866,,2584,,,,417,,970,100513,,,,,,980258,20214,,,41,421,76074,,,186,532914,,,
1/25/2016 12:00:00 AM,7052432,335021,1714069,203439,,530587,350,,,186713,28408,,1967,,,,1114,,1216,39630,,,,,,146981,11222,,,9,515,32603,,,290,2406,,,
1/26/2016 12:00:00 AM,7114632,250747,1638296,484006,,359725,450,,,232097,43344,,170,,,,93,,198,8782,,,,,,115765,5487,,,43,389,54372,,,30134,7224,,,
1/27/2016 12:00:00 AM,9841202,149706,753031,511703,,391438,200,,,208350,31201,,4353,,,,3080,,6303,4058,,,,,,50137,1752,,,257,1309,9458,,,1387,2164,,,
1/28/2016 12:00:00 AM,8797919,654557,1014328,466025,,356251,300,,,177246,24619,,790,,,,189,,5130,42195,,,,,,1677248,1830,,,395,205,32080,,,2289,1736,,,
1/29/2016 12:00:00 AM,6034975,156577,1234917,470137,,416093,101,,,225026,52504,,437340,,,,254,,1165,23615,,,,,,526450,785,,,12848,1447,12843,,,72001,103155,,,
2/1/2016 12:00:00 AM,6549363,171678,1164257,341622,,283150,101,,,166575,94531,,194030,,,,7425,,4966,14537,,,,,,345946,610,,,493,209,6993,,,26622,2768,,,
2/2/2016 12:00:00 AM,4881273,702269,982622,397526,,439150,100,,,339883,51812,,613,,,,814,,680,6387,,,,,,121580,4734,,,112428,752,7547,,,1194,12742,,,
2/3/2016 12:00:00 AM,3880539,1572454,1080345,261595,,445326,103,,,194300,33775,,1457,,,,77,,895,13371,,,,,,17875,1593,,,1313,1163,10023,,,2355,3043,,,
2/4/2016 12:00:00 AM,8733034,259870,1425410,367854,,710169,17212,,,342559,33346,,5043,,,,199,,1448,27190,,,,,,232413,1065,,,53250,1625,3426,,,1292,4674,,,
2/5/2016 12:00:00 AM,6815237,189115,1051050,385022,,380278,1490,,,300994,102331,,24417,,,,82,,711,126827,,,,,,73554,3820,,,60117,75,54756,,,2224,103753,,,
2/11/2016 12:00:00 AM,9004346,1780303,2809687,445744,,531719,110,,,306053,55537,,228558,,,,1254,,4505,32972,,,,,,41938,14782,,,2010,1176,11433,,,3076,18373,,,
2/12/2016 12:00:00 AM,21102574,1663918,1301815,557473,,593824,2100,,,241093,30053,,1304,,,,1218,,60515,13657,,,,,,246860,1806,,,2058,46,43054,,,28211,19737,,,
2/15/2016 12:00:00 AM,11780526,689743,1461434,884936,,1014078,0,,,152511,61763,,1551,,,,807,,2490,24540,,,,,,38318,1790,,,233,471,24440,,,2589,85524,,,
2/16/2016 12:00:00 AM,6015075,657787,1704852,551094,,545271,25102,,,362501,96977,,157,,,,80,,938,55516,,,,,,164227,2876,,,318,3898,43288,,,14791,206704,,,
2/17/2016 12:00:00 AM,6529035,174303,1339970,465296,,710033,100,,,288736,35534,,605,,,,47,,1687,81939,,,,,,1303060,3893,,,944,227,17809,,,1384,94695,,,
2/18/2016 12:00:00 AM,7532432,110096,1634817,455666,,502689,500,,,306224,36008,,795,,,,186,,3704,13017,,,,,,882192,6886,,,745,73,33231,,,999,2385,,,
2/19/2016 12:00:00 AM,8483098,189763,1395952,479685,,454044,1002,,,329580,47836,,369,,,,74,,2492,14999,,,,,,168002,2131,,,236,125,28003,,,806,1841,,,
2/22/2016 12:00:00 AM,7132764,787598,1576922,575987,,409585,100,,,162615,53987,,728,,,,308,,731,8290,,,,,,292596,12548,,,30320,253,80379,,,3435,762,,,
2/23/2016 12:00:00 AM,5621276,122278,1207467,537285,,677786,100,,,341759,44319,,1711,,,,123,,7255,8948,,,,,,48998,1162,,,876,13,15404,,,2227,3638,,,
2/24/2016 12:00:00 AM,5258370,1017247,931118,567566,,624182,355,,,138584,105289,,4140,,,,1736,,1114,10176,,,,,,17022,9199,,,2642,821,15505,,,10582,3505,,,
2/25/2016 12:00:00 AM,5827686,89814,1542621,404621,,663069,100,,,389962,188870,,2793,,,,317,,10583,10789,,,,,,1073611,579,,,1209,47,9183,,,9343,2818,,,
2/26/2016 12:00:00 AM,6107882,97634,1647415,404580,,364849,200,,,319156,84203,,506,,,,166,,1314,5247,,,,,,1076637,1030,,,363,133,9288,,,12801,4679,,,
2/29/2016 12:00:00 AM,6109176,106015,1311694,404691,,630334,101,,,182521,42835,,773,,,,106,,700,11048,,,,,,26061,13866,,,5573,49,30164,,,4089,7478,,,
3/2/2016 12:00:00 AM,9181257,811143,3126892,467283,,736051,0,,,278058,44889,,682,,,,315,,2524,28038,,,,,,984478,3049,,,799,125,22908,,,5437,6864,,,
3/3/2016 12:00:00 AM,10971645,719844,2518516,433270,,418218,2100,,,305672,102502,,3262,,,,482,,4149,17450,,,,,,73744,4181,,,825,993,6343,,,10851,2341,,,
3/4/2016 12:00:00 AM,6674559,397340,2789595,411231,,439904,0,,,374017,94759,,2051,,,,328,,9289,56864,,,,,,152186,2623,,,445,90,5394,,,29,3274,,,
3/7/2016 12:00:00 AM,6048657,377490,1550941,404288,,437687,1010,,,229723,681177,,2107,,,,513,,1055,53766,,,,,,39828,8860,,,730,98,72075,,,1189,10172,,,
3/8/2016 12:00:00 AM,6036529,451149,2179476,403822,,398617,100,,,186739,240857,,1301,,,,244,,848,17749,,,,,,184779,6195,,,50,14,23664,,,557,7420,,,
3/9/2016 12:00:00 AM,5275656,344887,2524576,418001,,447258,100,,,668680,304360,,761,,,,277,,7127,6184,,,,,,26900,1394,,,257,779,4645,,,1004,4272,,,
3/10/2016 12:00:00 AM,8053442,443576,2450441,404866,,534081,3090,,,153666,430756,,1521,,,,81,,1094,4327,,,,,,209578,1383,,,2655,762,20059,,,172,5708,,,
3/11/2016 12:00:00 AM,6403933,221730,1384612,405404,,498072,143,,,488715,627676,,1642,,,,114,,1265,15617,,,,,,577841,2437,,,10228,632,88573,,,6628,6046,,,
3/14/2016 12:00:00 AM,8175260,81050,2702915,402863,,399076,101,,,182519,33982,,3317,,,,10741,,1459,39333,,,,,,189496,7578,,,1880,560,60037,,,737,542572,,,
3/15/2016 12:00:00 AM,5265123,170282,2435384,397091,,450341,0,,,149442,27305,,823,,,,43,,171,21007,,,,,,85515,3503,,,1322,158,12583,,,1560,5218,,,
3/16/2016 12:00:00 AM,5109429,716009,2209993,398303,,427463,347,,,162131,72768,,1332,,,,7,,102,12085,,,,,,125864,4296,,,2966,478,47638,,,1812,3484,,,
3/17/2016 12:00:00 AM,13686198,1000896,3520243,878346,,407799,226,,,709003,678040,,129718,,,,1017,,1170,25723,,,,,,386510,5536,,,786,3380,16439,,,793,111333,,,
3/18/2016 12:00:00 AM,5537119,546107,1531289,385086,,691798,182,,,549098,321450,,136588,,,,587,,586,8690,,,,,,516511,1211,,,1761,76,40456,,,6343,3629,,,
3/21/2016 12:00:00 AM,3691275,106949,1548129,393489,,699862,845,,,162703,49698,,265254,,,,80,,2854,12480,,,,,,100442,6418,,,402,130,37250,,,913,3233,,,
3/22/2016 12:00:00 AM,3391564,129034,1286172,407588,,617489,100,,,551007,61778,,154947,,,,17,,4154,4079,,,,,,69922,4273,,,66,39,7843,,,2011,6360,,,
3/23/2016 12:00:00 AM,5018319,861109,1859166,393631,,412192,101,,,398390,63853,,3361,,,,41,,838,21668,,,,,,186252,1257,,,210,983,7281,,,6512,9070,,,
3/24/2016 12:00:00 AM,4471112,347025,2106057,396157,,522365,6800,,,294376,59664,,3500,,,,63,,364,10242,,,,,,88896,2765,,,824,525,4584,,,15231,2418,,,
3/25/2016 12:00:00 AM,3739345,105224,941624,396598,,507120,955,,,238605,25073,,4135,,,,25,,1569,9555,,,,,,161368,3165,,,2095,554,20221,,,505,4486,,,
3/28/2016 12:00:00 AM,3106925,186087,1167508,408728,,407340,0,,,171837,44114,,451,,,,9,,3509,9425,,,,,,175394,11277,,,415,566,43062,,,124,2702,,,
3/29/2016 12:00:00 AM,7442377,86242,1412010,391544,,337089,0,,,239942,64947,,160,,,,226,,559,25509,,,,,,1246231,1873,,,316,1116,30115,,,489,8247,,,
3/30/2016 12:00:00 AM,8646915,113812,1693922,386358,,399641,400,,,224116,52905,,1809,,,,184,,1234,15710,,,,,,107626,14373,,,20827,750,51945,,,1254,16918,,,
3/31/2016 12:00:00 AM,6169286,93415,836120,388433,,417227,7100,,,468428,718651,,1756,,,,78,,697,11403,,,,,,175175,11089,,,732,732,14922,,,8240,5258,,,
4/1/2016 12:00:00 AM,5873019,5085982,1139102,5169,,405132,0,,,839136,1114472,,1672,,,,12,,975,13544,,,,,,258595,12657,,,10465,146,36879,,,3362,11870,,,
4/4/2016 12:00:00 AM,4534992,4308817,1017531,26059,,410612,0,,,215618,133080,,1901,,,,370,,1634,9665,,,,,,55022,16838,,,1133,114,68379,,,1208,9710,,,
4/5/2016 12:00:00 AM,3235081,593969,1389537,2473,,421206,2,,,139546,212891,,906,,,,455,,317,153489,,,,,,23913,1942,,,578,201,37180,,,1380,4020,,,
4/6/2016 12:00:00 AM,5765736,316716,977634,375741,,505835,100,,,318545,143375,,1226,,,,889,,273,37140,,,,,,33952,3667,,,4306,2026,62419,,,1042,5148,,,
4/7/2016 12:00:00 AM,3262219,132147,809788,386183,,494370,0,,,180954,103968,,101729,,,,38,,2061,7588,,,,,,36996,3090,,,250,317,13547,,,922,5267,,,
4/8/2016 12:00:00 AM,4175754,665185,1239981,416683,,418954,100,,,386931,124152,,1357,,,,115,,4983,36729,,,,,,84307,284,,,11,4764,18783,,,640,454451,,,
4/11/2016 12:00:00 AM,4489748,130488,720581,379679,,463737,0,,,490417,114147,,1724,,,,107,,597,4787,,,,,,86041,1782,,,311,239,69046,,,1189,1171,,,
4/12/2016 12:00:00 AM,3786372,116481,670476,455993,,394104,0,,,483761,136143,,1981,,,,486,,1302,7859,,,,,,200442,1688,,,75,57,6637,,,410,2358,,,
4/14/2016 12:00:00 AM,6799776,281936,2313902,399903,,538668,0,,,247140,335103,,2175,,,,347,,2382,52268,,,,,,832808,2021,,,448,741,34275,,,587,11012,,,
4/15/2016 12:00:00 AM,8429479,161069,1151107,356105,,540119,0,,,85164,395954,,2794,,,,437,,5068,39659,,,,,,326628,1605,,,67,166,21487,,,1116,1560,,,
4/18/2016 12:00:00 AM,3563670,85522,687135,338381,,545646,0,,,330508,225412,,570,,,,7,,8965,41898,,,,,,123688,1577,,,293,1540,71516,,,4038,33058,,,
4/19/2016 12:00:00 AM,3458417,80828,754800,382295,,651111,0,,,486863,115867,,4789,,,,157,,7830,72242,,,,,,287500,1565,,,1322,537,43438,,,1181,2984,,,
4/20/2016 12:00:00 AM,3405538,256121,1190691,380817,,433413,650,,,453105,118096,,4383,,,,64,,579,88174,,,,,,164292,2322,,,12884,2789,86461,,,6308,1152,,,
4/21/2016 12:00:00 AM,3198893,258063,1209395,431607,,426824,0,,,389823,131437,,2686,,,,72,,2092,57001,,,,,,112054,884,,,4,877,14317,,,977,7354,,,
4/22/2016 12:00:00 AM,4006546,55770,501699,384926,,401566,0,,,380884,138272,,2002,,,,324,,380,49346,,,,,,288758,3501,,,166,1130,28638,,,1009,1778,,,
4/25/2016 12:00:00 AM,4152831,20262,1077790,380798,,425104,5,,,451542,134566,,2782,,,,153,,322,59780,,,,,,189367,5343,,,299,4,15055,,,2927,7814,,,
4/26/2016 12:00:00 AM,2157664,695582,1399918,403784,,401026,0,,,435562,174866,,836,,,,580,,6050,27409,,,,,,119577,4158,,,546,228,13741,,,1992,2625,,,
4/27/2016 12:00:00 AM,4288114,24138,1445763,384176,,329107,0,,,479892,75057,,1516,,,,58,,1609,76484,,,,,,44818,946,,,769,149,13914,,,1566,2144,,,
